0	-1.90756334425505
1424	-1212.18615877669
1472	1220.06956375902
1476	-1263.26030842431
1480	1274.54027166044
1496	-988.226290128644
1516	1413.1201226296
1584	-563.838541585414
1612	956.23111312243
1628	-1723.38978699722
1632	2960.11247089319
1636	-1384.0955558852
1648	-1262.68882973373
1652	2150.55078457087
1656	-1297.53122664584
1748	1792.93301153049
1752	-2187.8773776919
1800	-1065.11022003181
1808	1388.89378444998
1820	1776.96792257256
1824	-3078.13018261485
1828	3412.1060813136
1856	-2182.1843989428
1896	-1013.24022675395
1944	1773.81487681935
1988	-2557.74859493774
2012	2109.7230314678
2048	1797.24789184496
2052	-3293.57902075552
2072	2310.70600049515
2088	-1615.83815478981
2108	-2922.98751804182
2116	1773.48806839981
2132	1190.44599326454
2140	1849.43938414035
2152	-1735.78793819529
2168	916.638414157798
2176	-1111.01301396691
2192	1565.11012977396
2204	-2606.44461214941
2216	1738.40864958905
2276	-1092.45117955651
2308	729.067188406178
2332	-2509.78880111067
2340	3215.85982012845
2352	-2634.42279595905
2356	2460.40538694714
2392	-1904.20064216973
2396	2974.16475894941
2404	-1200.4832110379
2424	-1501.52306512143
2428	2155.42309216751
2436	-1210.82305891472
2480	1282.84129038283
2488	-1403.8360997465
2496	1611.33801585964
2504	-2181.97347131096
2520	855.343056095047
2532	1099.67807292591
2544	-2165.84510279446
2556	737.720888833259
2576	1065.97366463285
2604	-1760.95403226539
2616	1217.55142183456
2624	708.533970863697
2632	-660.311125835355
2648	-1002.20155595621
2672	813.068079974028
